class	tweet
0	aeds i've tried: dilantin, keppra, lamictal, depakote and vimpat. currently on combo of keppra + vimpat ftw!
0	practical approach to cholesterol guidelines: what is a high intensity statin? atorvastatin mg or rosuvastatin -40 mg daily
0	given what we know about the demographics of type , i'm a bit surprised she's still all over the victoza page.
1	my sim card isn't working aaggh i feel like im having cymbalta withdrawal again aaagh aaaggh
0	it's worth remembering that the fda endorsed vioxx in , which killed ,000 americans and crippled a further ,000.
0	bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.
0	-generic drugs as effective as amgen's enbrel for arthritis- -: a blockbuster drug made b...
0	i do too. i name them and they hang out, until mom makes me take my seroquel,
1	my favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.
0	antara sent dan draft
0	i need cymbalta
1	i'm certainly weird but it's quetiapine instead of crack, i can't get that on prescription.
1	there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now
0	merck says nuvaring should not be used by women who smoke, are over age or who have at least one potentially serious medical condition.
0	analysts are looking for decreased profit for exelon when the company reports its results for the second quarter on thursday, july ,
0	getting stuff done today. i feel like i'm on vyvanse or something
0	quetiapine is eensive so i wonder if that's their rationale? mine won't give me more than a month of anything.
0	family members who've had a milder form of the virus started imodium at first sign of symptoms. not me though.
0	where's your imodium and cipro?
0	ok. my insurance coverage: not stellar. not shit but not stellar. the humira copay assistance: totally saving my ass.
0	looks like just oncology other than velcade and zytiga -- $102m up from $97m
1	used ciclesonide earlier. now my nose is dripping.
1	5 day rivaroxaban diary. intense back and knee pain most of day; taken more paracetamol. had to shop, walking painful.
0	-generic drugs as effective as amgen's enbrel for arthritis- -: a blockbuster drug made b...
1	little did i know that i would go through withdrawals when coming off of effer xr.
1	fen-phen was i think fenfluramine and phentermine (might be wrong, a bit b4 my time) hideous weight loss drug. people died.
1	things which are the spawn of satin: mosquitoes, bananas, facebook, paxil withdrawal symptoms.
1	i know of a lot of people on flovent for ee. my yr old uses pulmicort. biggest debate: meds or food elimination?
0	i've been tweeting a lot. blame it on the vyvanse. i usually don't find myself that interesting..
1	every time i forget seroquel, i end up rage breaking things eg- my laptop *facepalm*
0	matt got her good by making her confirm she said it once. when she was paid, then she announced diabetes
0	hink a made up your das prescription today, wish him all the best with diclofenac mg m/r tablets x
0	my patient taught me today. gabapentin causes eye symptoms in some patients - conjunctivitis in %, blurred vision in -4%.
1	the placebo week of birth control increases blood levels of lamictal, which in turn makes me a very cheerful insomniac.
0	between me with nicotine fits and you with the scratching pole thing going on we might just win a twitchy impression contest
1	dissociative fugues &amp; loss of empathy since age , serious cardio problems since age , almost dying of paxil withdrawal , that's a-ok
0	ob &amp; psych have cleared me for bf-ing while on prozac and lamictal! very happy about this. was hoping i’d at least get to try.
0	popped a paxil i'm meh, ugh.
0	subone is safer than any other pm drug given as long as it's taken as directed and not with other drugs like
0	going to bed with a nicotine patch on... i really hope i don't have a nightmare.......
1	i feel like the nuvaring is making me super bitchy
0	but of course. i take keppra and vimpat. right now sadly i can not afford vimpat but my neuro is amazing and gave me samples.
0	what is the concern about concomitant administration of buprenorphine with amiodarone?
1	i'm sorry you have ostrich halitosis but that is a side effect of once monthly boniva.
0	presenting our meridia luminaire!
0	mimi and nuvaring got way too many issues
1	does trazodone actually make people feel like high omfg it makes me sleepy
1	can't wait til my adderall stops working so that my hands can stop shaking and my eye stops twitching
1	i haaaated trazodone. don't be afraid to ask doc for something else if side effects continue. gave me migraines.
0	wishing my mate x all the love in the world and best wishes for his first treatment tomrorow
1	wish i could stay up and do nicething with all the loveliesd but woah does seroquel hit hard
1	- whilst i was maxed on tegretol, neurontin &amp; lyrica for pain management, my memory and decision-making ability were all shot
1	i'm still awake because apparently even lunesta can't take me out. but in reality ---- that's me dying from sleep deprivation.
0	correct! a7: rosuvastatin mg is an example of a high intensity statin
0	alcohol and prozac bwah ha ha ha and the some tranks
0	we will remember him for the enbrel ads mt : top-2's at the game's hardest event. will we remember him as fondly as arnie?
1	get well soon, sir. levaquin did a number on my joints a few years back.
1	bypass surgery. ra had me bedbound, methotrexate(med for ra) was not working. tried enbrel big mistake! got an
1	try it! humira did nothing for me, either. remicade is taking a long time (months), but i'm finally seeing some progress.
1	my friends mother developed lymphoma from humira &amp; celebrex caused heart problems in a co worker.
0	rt : my breakfast of choice is a cup of starbucks coffee with a side of mg vyvanse.
1	hey gurrrl, it might just be the januvia talking but i have severe abdominal pain that may be severe pancreatitis and lead to death.
0	zyrtec + fluticasone nasal spray is my savior.
0	i need to take my night meds im way too hyper right now i need to chill the fuck out aka take seroquel and klonopin lol brb
1	"i watched that movie ""side effects"" while coming off paxil and relapsed"
0	quitting smoking: licensed medications are effective: nicotine replacement therapy and other licensed drugs can help people quit smok...
1	racing next sun so thought i'd better try on my tri suit. so depressing, can just about get into it and look like a whale ffs!!
0	another enbrel commercial in which phil mickelson doesn't blink. is. he. an. alien?
1	. synthroid causing freq afib. wht is my alternative?
1	cipro destroyed my entire body, from head to toe. bedridden since . be very careful.
0	hamilton will take a set of the hard compound and a paxil at his next stop
0	that's true! i originally took lamictal as a mood stabilizer but i also take it as an anti-seizure medication.
0	ha, forgot to take my advair all day
1	for the first time in ages my testing pulse rate isn't that level. mine was anxiety but pregabalin increase last fri has really
0	i'm not even taking my vyvanse tomorrow oh gahd
0	"melatonin is often incorrectly prescribed. try trazodone. cheaper. non-addictive. prevents ""thought cycles"" that inhibit sleep."
0	this is one of the worst days of my life, and nothing has happened.
1	i was on keppra for awhile,i had terrible mood swings while i was on it.im on vimpat now,and dehydration is a major thing.
0	japan's takeda sues ranbaxy for breach of uloric patent in the us | cnbc-tv18
0	amazing how varenicline is continually overlooked.
1	that nuvaring got me feelin like sonic sometimes
1	saphris makes my mouth numb i can't deal with this shit.
1	sorry to hear that. i was on humira for yrs, now remicade for mo. we must shake this fatigue!
1	victorymy drug choice!! (tysabri) but also found i am jc virus +ve and now panicking. any1 else on tysabri n jvc+ve?
